Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,Method Code,CBSA Code,CBSA Name,County FIPS Code,County,Site Latitude,Site Longitude,Date_Cleaned
09/13/2024,AQS,60311004,1,0.056,ppm,54.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-13
09/14/2024,AQS,60311004,1,0.058,ppm,61.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-14
09/15/2024,AQS,60311004,1,0.044,ppm,41.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-15
09/16/2024,AQS,60311004,1,,ppm,39.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-16
09/17/2024,AQS,60311004,1,0.045,ppm,42.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-17
09/18/2024,AQS,60311004,1,0.047,ppm,44.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-18
/2024,AQS,60311004,1,0.048,ppm,44.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-19
/2024,AQS,60311004,1,0.055,ppm,51.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-20
September 21/2024,AQS,60311004,1,0.069,ppm,97.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-21
/2024,AQS,60311004,1,0.07,ppm,100.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-22
/2024,AQS,60311004,1,0.068,ppm,93.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-23
09/24/2024,AQS,60311004,1,0.08,ppm,133.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-24
09/25/2024,AQS,60311004,1,0.067,ppm,90.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-25
/2024,AQS,60311004,1,0.057,ppm,,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-26
/2024,AQS,60311004,1,0.069,ppm,97.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-27
/2024,AQS,60311004,1,0.079,ppm,129.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-28
/2024,AQS,60311004,1,0.054,ppm,50.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-29
09/30/2024,AQS,60311004,1,0.062,ppm,74.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-09-30
10/01/2024,AQS,60311004,1,0.072,ppm,105.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-01
10/02/2024,AQS,60311004,1,0.077,ppm,122.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-02
10/03/2024,AQS,60311004,1,,ppm,143.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-03
October 04/2024,AQS,60311004,1,0.073,ppm,108.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-04
October 05/2024,AQS,60311004,1,0.081,ppm,136.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-05
10/06/2024,AQS,60311004,1,0.06,ppm,67.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-06
10/07/2024,AQS,60311004,1,0.068,ppm,,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-07
10/08/2024,AQS,60311004,1,0.076,ppm,119.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-08
10/09/2024,AQS,60311004,1,0.075,ppm,115.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-09
10/10/2024,AQS,60311004,1,0.046,ppm,43.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-10
10/11/2024,AQS,60311004,1,0.051,ppm,47.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-11
10/12/2024,AQS,60311004,1,0.048,ppm,44.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-12
10/13/2024,AQS,60311004,1,0.036,ppm,33.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-13
October 14/2024,AQS,60311004,1,0.046,ppm,,Hanford-Irwin,1000,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-14
/2024,AQS,60311004,1,0.05,ppm,46.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-15
10/16/2024,AQS,60311004,1,,ppm,32.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-16
10/17/2024,AQS,60311004,1,0.043,ppm,40.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-17
/2024,AQS,60311004,1,0.039,ppm,36.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-18
/2024,AQS,60311004,1,0.049,ppm,45.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-19
October 20/2024,AQS,60311004,1,0.055,ppm,51.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-20
10/21/2024,AQS,60311004,1,0.055,ppm,51.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-21
10/22/2024,AQS,60311004,1,0.055,ppm,51.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-22
/2024,AQS,60311004,1,0.055,ppm,51.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-23
/2024,AQS,60311004,1,0.066,ppm,87.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-24
10/26/2024,AQS,60311004,1,0.052,ppm,48.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-26
/2024,AQS,60311004,1,0.045,ppm,42.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-27
October 28/2024,AQS,60311004,1,0.04,ppm,,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-28
10/29/2024,AQS,60311004,1,0.036,ppm,33.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-29
10/30/2024,AQS,60311004,1,0.04,ppm,37.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-30
October 31/2024,AQS,60311004,1,0.039,ppm,36.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-10-31
/2024,AQS,60311004,1,0.036,ppm,33.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-01
11/02/2024,AQS,60311004,1,0.039,ppm,36.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-02
/2024,AQS,60311004,1,0.03,ppm,28.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-03
11/04/2024,AQS,60311004,1,,ppm,36.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-04
11/05/2024,AQS,60311004,1,0.04,ppm,37.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-05
11/06/2024,AQS,60311004,1,0.031,ppm,29.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-06
11/07/2024,AQS,60311004,1,0.034,ppm,31.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-07
11/08/2024,AQS,60311004,1,0.041,ppm,38.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-08
11/09/2024,AQS,60311004,1,0.044,ppm,41.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-09
11/10/2024,AQS,60311004,1,0.052,ppm,48.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-10
11/11/2024,AQS,60311004,1,0.038,ppm,35.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-11
11/12/2024,AQS,60311004,1,0.027,ppm,25.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-12
11/13/2024,AQS,60311004,1,0.027,ppm,25.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-13
11/15/2024,AQS,60311004,1,0.035,ppm,32.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-15
November 16/2024,AQS,60311004,1,0.031,ppm,29.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-16
11/17/2024,AQS,60311004,1,,ppm,31.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-17
11/18/2024,AQS,60311004,1,0.034,ppm,31.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-18
11/19/2024,AQS,60311004,1,0.028,ppm,26.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-19
November 20/2024,AQS,60311004,1,0.035,ppm,32.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-20
11/21/2024,AQS,60311004,1,0.039,ppm,36.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-21
November 22/2024,AQS,60311004,1,0.037,ppm,34.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-22
11/23/2024,AQS,60311004,1,0.021,ppm,19.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-23
11/24/2024,AQS,60311004,1,0.032,ppm,30.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-24
/2024,AQS,60311004,1,0.021,ppm,19.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-25
11/26/2024,AQS,60311004,1,0.03,ppm,28.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-26
November 27/2024,AQS,60311004,1,0.02,ppm,,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-27
11/28/2024,AQS,60311004,1,0.014,ppm,13.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-28
11/29/2024,AQS,60311004,1,0.025,ppm,23.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-29
11/30/2024,AQS,60311004,1,0.018,ppm,17.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-11-30
12/01/2024,AQS,60311004,1,0.016,ppm,15.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-01
12/02/2024,AQS,60311004,1,0.016,ppm,15.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-02
/2024,AQS,60311004,1,0.009,ppm,,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-03
12/04/2024,AQS,60311004,1,0.019,ppm,18.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-04
December 05/2024,AQS,60311004,1,0.019,ppm,18.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-05
12/06/2024,AQS,60311004,1,0.02,ppm,19.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-06
/2024,AQS,60311004,1,0.021,ppm,19.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-07
/2024,AQS,60311004,1,0.016,ppm,15.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-08
/2024,AQS,60311004,1,0.019,ppm,18.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-09
/2024,AQS,60311004,1,0.022,ppm,20.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-10
12/11/2024,AQS,60311004,1,0.008,ppm,7.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-11
/2024,AQS,60311004,1,0.028,ppm,26.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-12
12/13/2024,AQS,60311004,1,0.024,ppm,22.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-13
12/14/2024,AQS,60311004,1,0.038,ppm,35.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-14
December 15/2024,AQS,60311004,1,0.022,ppm,20.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-15
12/16/2024,AQS,60311004,1,0.018,ppm,17.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-16
12/17/2024,AQS,60311004,1,0.022,ppm,20.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-17
12/18/2024,AQS,60311004,1,0.022,ppm,20.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-18
December 19/2024,AQS,60311004,1,0.012,ppm,,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-19
December 20/2024,AQS,60311004,1,0.005,ppm,5.0,Hanford-Irwin,13,76.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-20
12/21/2024,AQS,60311004,1,0.013,ppm,12.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-21
December 22/2024,AQS,60311004,1,0.013,ppm,12.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-22
12/23/2024,AQS,60311004,1,0.023,ppm,21.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-23
12/24/2024,AQS,60311004,1,0.037,ppm,34.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-24
December 25/2024,AQS,60311004,1,,ppm,21.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-25
12/26/2024,AQS,60311004,1,0.025,ppm,23.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-26
12/27/2024,AQS,60311004,1,,ppm,27.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-27
/2024,AQS,60311004,1,,ppm,,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-28
/2024,AQS,60311004,1,0.02,ppm,19.0,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-29
12/30/2024,AQS,60311004,1,0.026,ppm,,Hanford-Irwin,17,100.0,199.0,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-30
12/31/2024,AirNow,60311004,1,0.025,ppm,23.0,Hanford-Irwin,19,79.0,,25260.0,"Hanford-Corcoran, CA",31,Kings,36.31567,-119.643447,2024-12-31
01/01/2024,AQS,60333002,1,0.022,ppm,20.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-01
/2024,AQS,60333002,1,0.037,ppm,34.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-02
01/03/2024,AQS,60333002,1,0.033,ppm,31.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-03
/2024,AQS,60333002,1,0.026,ppm,24.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-04
01/05/2024,AQS,60333002,1,0.02,ppm,19.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-05
01/06/2024,AQS,60333002,1,0.036,ppm,33.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-06
/2024,AQS,60333002,1,0.031,ppm,29.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-07
01/08/2024,AQS,60333002,1,0.025,ppm,,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-08
01/09/2024,AQS,60333002,1,0.035,ppm,32.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-09
01/10/2024,AQS,60333002,1,0.037,ppm,34.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-10
01/11/2024,AQS,60333002,1,0.029,ppm,27.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-11
01/12/2024,AQS,60333002,1,0.032,ppm,30.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-12
/2024,AQS,60333002,1,0.033,ppm,31.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-13
January 14/2024,AQS,60333002,1,0.03,ppm,28.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-14
/2024,AQS,60333002,1,0.016,ppm,15.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-15
01/16/2024,AQS,60333002,1,0.016,ppm,15.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-16
01/17/2024,AQS,60333002,1,0.03,ppm,28.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-17
01/18/2024,AQS,60333002,1,0.026,ppm,24.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-18
01/19/2024,AQS,60333002,1,0.028,ppm,26.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-19
01/20/2024,AQS,60333002,1,0.036,ppm,33.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-20
01/21/2024,AQS,60333002,1,0.034,ppm,31.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-21
01/22/2024,AQS,60333002,1,0.029,ppm,,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-22
01/23/2024,AQS,60333002,1,0.027,ppm,25.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-23
01/24/2024,AQS,60333002,1,0.032,ppm,30.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-24
/2024,AQS,60333002,1,0.032,ppm,30.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-25
01/26/2024,AQS,60333002,1,0.021,ppm,19.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-26
01/27/2024,AQS,60333002,1,0.02,ppm,19.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-27
01/28/2024,AQS,60333002,1,0.02,ppm,19.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-28
January 29/2024,AQS,60333002,1,0.026,ppm,24.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-29
01/30/2024,AQS,60333002,1,0.042,ppm,39.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-30
January 31/2024,AQS,60333002,1,0.03,ppm,,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-01-31
02/01/2024,AQS,60333002,1,0.035,ppm,32.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-02-01
02/02/2024,AQS,60333002,1,0.038,ppm,35.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-02-02
02/03/2024,AQS,60333002,1,0.038,ppm,35.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-02-03
02/04/2024,AQS,60333002,1,0.038,ppm,35.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-02-04
02/05/2024,AQS,60333002,1,0.037,ppm,,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-02-05
/2024,AQS,60333002,1,0.024,ppm,22.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-02-06
02/07/2024,AQS,60333002,1,0.034,ppm,31.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-02-07
02/08/2024,AQS,60333002,1,0.03,ppm,28.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-02-08
02/09/2024,AQS,60333002,1,0.027,ppm,25.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-02-09
02/10/2024,AQS,60333002,1,0.026,ppm,,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-02-10
02/11/2024,AQS,60333002,1,0.027,ppm,25.0,Lakeport-S. Main Street,17,100.0,87.0,17340.0,"Clearlake, CA",33,Lake,39.0189300009231,-122.91333,2024-02-11
