Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,Method Code,CBSA Code,CBSA Name,County FIPS Code,County,Site Latitude,Site Longitude
03/29/2024,AQS,60290014,1,0.044,ppm,41.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
03/30/2024,AQS,60290014,1,0.043,ppm,40.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
03/31/2024,AQS,60290014,1,0.043,ppm,40.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/01/2024,AQS,60290014,1,0.047,ppm,44.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/02/2024,AQS,60290014,1,0.051,ppm,47.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/03/2024,AQS,60290014,1,,ppm,49.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/04/2024,AQS,60290014,1,0.039,ppm,36.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
April 05/2024,AQS,60290014,1,0.043,ppm,40.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.046,ppm,43.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/07/2024,AQS,60290014,1,0.045,ppm,,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.048,ppm,44.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.055,ppm,51.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/10/2024,AQS,60290014,1,0.062,ppm,74.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/11/2024,AQS,60290014,1,0.069,ppm,97.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/12/2024,AQS,60290014,1,0.059,ppm,64.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.055,ppm,51.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/14/2024,AQS,60290014,1,0.046,ppm,43.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
April 15/2024,AQS,60290014,1,0.05,ppm,46.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/16/2024,AQS,60290014,1,0.056,ppm,54.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/17/2024,AQS,60290014,1,0.06,ppm,67.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,,ppm,50.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.058,ppm,,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/20/2024,AQS,60290014,1,0.061,ppm,71.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/21/2024,AQS,60290014,1,0.053,ppm,49.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/22/2024,AQS,60290014,1,0.057,ppm,58.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/23/2024,AQS,60290014,1,0.047,ppm,44.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/24/2024,AQS,60290014,1,0.044,ppm,41.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/25/2024,AQS,60290014,1,0.044,ppm,41.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/26/2024,AQS,60290014,1,0.04,ppm,37.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/27/2024,AQS,60290014,1,0.042,ppm,39.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
April 28/2024,AQS,60290014,1,0.045,ppm,42.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
April 29/2024,AQS,60290014,1,0.053,ppm,49.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
04/30/2024,AQS,60290014,1,0.055,ppm,51.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/01/2024,AQS,60290014,1,0.052,ppm,48.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.052,ppm,48.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/03/2024,AQS,60290014,1,0.045,ppm,42.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
May 04/2024,AQS,60290014,1,0.038,ppm,35.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/05/2024,AQS,60290014,1,0.047,ppm,44.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/06/2024,AQS,60290014,1,0.051,ppm,47.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/07/2024,AQS,60290014,1,,ppm,51.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/08/2024,AQS,60290014,1,0.052,ppm,48.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/09/2024,AQS,60290014,1,0.054,ppm,50.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.059,ppm,64.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
May 11/2024,AQS,60290014,1,0.061,ppm,71.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/12/2024,AQS,60290014,1,0.064,ppm,80.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.063,ppm,77.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
May 14/2024,AQS,60290014,1,0.066,ppm,87.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/15/2024,AQS,60290014,1,0.067,ppm,90.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/16/2024,AQS,60290014,1,0.062,ppm,74.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
May 17/2024,AQS,60290014,1,0.058,ppm,61.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
May 18/2024,AQS,60290014,1,0.056,ppm,54.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/19/2024,AQS,60290014,1,0.055,ppm,51.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/20/2024,AQS,60290014,1,0.056,ppm,54.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/21/2024,AQS,60290014,1,0.062,ppm,74.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.066,ppm,87.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/23/2024,AQS,60290014,1,0.057,ppm,58.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/24/2024,AQS,60290014,1,0.047,ppm,44.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/25/2024,AQS,60290014,1,0.045,ppm,42.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/26/2024,AQS,60290014,1,0.051,ppm,47.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/27/2024,AQS,60290014,1,0.06,ppm,67.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/28/2024,AQS,60290014,1,0.058,ppm,61.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/29/2024,AQS,60290014,1,0.053,ppm,49.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
May 30/2024,AQS,60290014,1,0.062,ppm,74.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
05/31/2024,AQS,60290014,1,0.074,ppm,112.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
June 01/2024,AQS,60290014,1,0.05,ppm,46.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/02/2024,AQS,60290014,1,0.043,ppm,40.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/03/2024,AQS,60290014,1,0.036,ppm,33.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.04,ppm,37.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/05/2024,AQS,60290014,1,0.068,ppm,,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/06/2024,AQS,60290014,1,0.076,ppm,119.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
June 07/2024,AQS,60290014,1,0.049,ppm,45.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/08/2024,AQS,60290014,1,0.049,ppm,45.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.042,ppm,39.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.058,ppm,61.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.079,ppm,129.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/12/2024,AQS,60290014,1,0.072,ppm,105.0,Bakersfield-California,9,53.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/13/2024,AQS,60290014,1,0.061,ppm,71.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/14/2024,AQS,60290014,1,0.075,ppm,115.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/15/2024,AQS,60290014,1,0.064,ppm,,Bakersfield-California,1000,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
June 16/2024,AQS,60290014,1,0.059,ppm,64.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/17/2024,AQS,60290014,1,0.05,ppm,46.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/18/2024,AQS,60290014,1,0.053,ppm,49.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/19/2024,AQS,60290014,1,0.066,ppm,87.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/20/2024,AQS,60290014,1,0.063,ppm,77.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
June 21/2024,AQS,60290014,1,0.072,ppm,105.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/22/2024,AQS,60290014,1,0.086,ppm,151.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
June 23/2024,AQS,60290014,1,0.07,ppm,100.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/24/2024,AQS,60290014,1,0.051,ppm,47.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
June 25/2024,AQS,60290014,1,0.07,ppm,100.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/27/2024,AQS,60290014,1,0.052,ppm,,Bakersfield-California,14,82.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
06/28/2024,AQS,60290014,1,0.061,ppm,71.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
June 29/2024,AQS,60290014,1,0.065,ppm,84.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
June 30/2024,AQS,60290014,1,0.061,ppm,71.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/01/2024,AQS,60290014,1,0.052,ppm,48.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/02/2024,AQS,60290014,1,0.068,ppm,93.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/03/2024,AQS,60290014,1,0.082,ppm,140.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.073,ppm,108.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/05/2024,AQS,60290014,1,0.074,ppm,112.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/06/2024,AQS,60290014,1,0.082,ppm,140.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
July 07/2024,AQS,60290014,1,0.074,ppm,112.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/08/2024,AQS,60290014,1,0.065,ppm,84.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/09/2024,AQS,60290014,1,0.078,ppm,126.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/10/2024,AQS,60290014,1,0.071,ppm,101.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/11/2024,AQS,60290014,1,0.085,ppm,150.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
July 12/2024,AQS,60290014,1,0.08,ppm,133.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/13/2024,AQS,60290014,1,0.076,ppm,119.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/14/2024,AQS,60290014,1,0.079,ppm,129.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/15/2024,AQS,60290014,1,0.07,ppm,100.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/16/2024,AQS,60290014,1,0.069,ppm,97.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.065,ppm,84.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
July 18/2024,AQS,60290014,1,0.069,ppm,97.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/19/2024,AQS,60290014,1,0.077,ppm,122.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/20/2024,AQS,60290014,1,0.073,ppm,108.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
July 21/2024,AQS,60290014,1,0.064,ppm,80.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.066,ppm,87.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/23/2024,AQS,60290014,1,0.072,ppm,105.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/24/2024,AQS,60290014,1,0.06,ppm,67.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/25/2024,AQS,60290014,1,0.056,ppm,54.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/26/2024,AQS,60290014,1,0.05,ppm,46.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/27/2024,AQS,60290014,1,0.049,ppm,45.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.059,ppm,64.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/29/2024,AQS,60290014,1,0.065,ppm,84.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
07/30/2024,AQS,60290014,1,0.061,ppm,71.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.059,ppm,64.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/01/2024,AQS,60290014,1,,ppm,97.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.056,ppm,54.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
August 03/2024,AQS,60290014,1,0.07,ppm,100.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/04/2024,AQS,60290014,1,0.065,ppm,84.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/05/2024,AQS,60290014,1,0.07,ppm,100.0,Bakersfield-California,16,94.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/06/2024,AQS,60290014,1,0.065,ppm,84.0,Bakersfield-California,16,94.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,,ppm,77.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/08/2024,AQS,60290014,1,0.058,ppm,61.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.061,ppm,,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
August 10/2024,AQS,60290014,1,0.06,ppm,67.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
August 11/2024,AQS,60290014,1,0.054,ppm,50.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/12/2024,AQS,60290014,1,0.048,ppm,44.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.046,ppm,43.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/14/2024,AQS,60290014,1,0.047,ppm,,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
August 15/2024,AQS,60290014,1,0.04,ppm,37.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/16/2024,AQS,60290014,1,0.051,ppm,47.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/17/2024,AQS,60290014,1,0.049,ppm,45.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
August 18/2024,AQS,60290014,1,0.045,ppm,,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/19/2024,AQS,60290014,1,0.06,ppm,67.0,Bakersfield-California,16,94.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/20/2024,AQS,60290014,1,0.066,ppm,87.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/21/2024,AQS,60290014,1,0.045,ppm,42.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
August 22/2024,AQS,60290014,1,0.048,ppm,,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
August 23/2024,AQS,60290014,1,0.046,ppm,43.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/24/2024,AQS,60290014,1,0.046,ppm,43.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/25/2024,AQS,60290014,1,0.049,ppm,45.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.065,ppm,84.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/27/2024,AQS,60290014,1,0.073,ppm,108.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
August 28/2024,AQS,60290014,1,0.075,ppm,115.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/29/2024,AQS,60290014,1,,ppm,93.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/30/2024,AQS,60290014,1,0.068,ppm,93.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
08/31/2024,AQS,60290014,1,0.081,ppm,136.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
09/01/2024,AQS,60290014,1,0.074,ppm,112.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
09/02/2024,AQS,60290014,1,0.063,ppm,77.0,Bakersfield-California,16,94.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
09/03/2024,AQS,60290014,1,0.066,ppm,87.0,Bakersfield-California,16,94.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
09/04/2024,AQS,60290014,1,0.07,ppm,100.0,Bakersfield-California,13,76.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
/2024,AQS,60290014,1,0.068,ppm,93.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
09/06/2024,AQS,60290014,1,0.061,ppm,71.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
September 07/2024,AQS,60290014,1,0.059,ppm,64.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
09/08/2024,AQS,60290014,1,0.059,ppm,64.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
09/09/2024,AQS,60290014,1,0.065,ppm,84.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
September 10/2024,AQS,60290014,1,0.061,ppm,71.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
09/11/2024,AQS,60290014,1,0.047,ppm,,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
September 12/2024,AQS,60290014,1,0.039,ppm,36.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
September 13/2024,AQS,60290014,1,0.062,ppm,74.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
09/14/2024,AQS,60290014,1,0.07,ppm,100.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
09/15/2024,AQS,60290014,1,0.047,ppm,44.0,Bakersfield-California,17,100.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
09/16/2024,AQS,60290014,1,0.038,ppm,35.0,Bakersfield-California,16,94.0,87.0,12540.0,"Bakersfield, CA",29,Kern,35.356615,-119.062613
